x_m,y_m,s_m,v_mps,v_kph,gear,rpm
-90.16079009096762,-48.32501264195887,184.58703466682775,12.073795826926327,43.465664976934775,1,5850.471473700529
-89.66429303739326,-47.38664645950571,185.64865626446965,12.6363103113657,45.49071712091652,1,6123.043164652644
-89.14475366700921,-46.46083910416624,186.71027786211155,13.269786684413413,47.771232063888284,1,6430.000107018169
-88.60248944179204,-45.54815628597071,187.77189945975343,13.660350848903319,49.17726305605195,1,6619.251651085364
-88.03783170962907,-44.649155695265506,188.83352105739533,13.588615250804114,48.919014902894816,1,6584.491491451698
-87.4511255018499,-43.76438666193925,189.8951426550372,13.057221899631559,47.00599883867361,1,6326.999838709331
-86.84272932239665,-42.89438981975739,190.95676425267908,12.293823196773197,44.25776350838351,1,5957.087807882002
-86.21301492876196,-42.03969677601067,192.01838585032098,11.630577243390054,41.870078076204194,1,5635.705735007974
-85.56236710482838,-41.200829786679094,193.08000744796288,11.35593450801891,40.88136422886808,1,5502.625011117928
-84.99453916283574,-40.2939931358037,194.14995197132777,11.576732394934801,41.676236621765284,1,5609.614706601592
-84.42696491065908,-39.38699768303468,195.21989649469222,12.177026376210843,43.83729495435904,1,5900.492808536804
-83.85964439270947,-38.47984349934177,196.28984101805693,12.943706600705472,46.5973437625397,1,6271.994931576929
-83.29257765337888,-37.57253065570808,197.35978554142142,13.726172179656125,49.41421984676205,1,6651.145996778332
-82.72576473703839,-36.66505922312831,198.42973006478644,14.47379818627034,52.10567347057322,1,7013.415219100157
-82.1592056880404,-35.75742927261081,199.49967458815104,15.184098163972457,54.66275339030085,1,7357.597762592303
-81.59290055071642,-34.8496408751746,200.56961911151632,15.862226622346423,57.104015840447126,1,7686.1912934166
-81.0268493693793,-33.94169410185327,201.63956363488086,16.512238645707974,59.44405912454871,1,8001.160740867265
-80.46105218832099,-33.03358902369109,202.70950815824526,17.137395526538604,61.694623895538975,1,8304.086394929638
-79.8955090518134,-32.12532571174506,203.7794526816099,17.740368287724674,63.86532583580883,1,8596.26252489784
