s_m,v_const_mps,v_trac_mps,R_m
633.0780159581237,19.085527680916126,19.085527680916126,999999999.9999999
634.0084740704468,18.50272036924517,18.50272036924517,999999999.9999999
634.9389321827699,17.90094844598869,17.90094844598869,999999999.9999999
635.869390295093,17.278230507474117,17.278230507474117,999999999.9999999
636.7998484074161,16.632214034002622,16.632214034002622,999999999.9999999
637.7303065197392,15.960070108753856,15.960070108753856,78.29898865370086
638.6551010986647,15.262715168347937,15.262715168347937,21.03148202048203
639.555188935642,15.774797156713754,15.474886469586117,999999999.9999999
640.4366135942873,16.26064026899994,15.969856225681479,999999999.9999999
641.3180382529326,16.73238233426969,16.449939346128165,999999999.9999999
642.1994629115779,17.19118422920708,16.916403314938236,999999999.9999999
643.0808875702232,17.63805578358613,17.37034535454063,999999999.9999999
643.9623122288685,18.07388194183126,17.81272282270089,999999999.9999999
644.8437368875138,18.499443371885867,18.2443769688287,999999999.9999999
645.7251615461591,18.915432897292355,18.666051741144535,999999999.9999999
646.6065862048044,19.32246874274423,19.078408849415165,999999999.9999999
647.4880108634497,19.721105317316418,19.48203995601592,999999999.9999999
648.369435522095,20.111842072745194,19.877476637394363,999999999.9999999
649.2508601807403,20.495130840797323,20.265198594943907,999999999.9999999
650.1322848393856,20.534218609377557,20.534218609377557,999999999.9999999
651.013709498031,20.022534098723956,20.022534098723956,999999999.9999999
651.8951341566762,19.497425716525235,19.497425716525235,999999999.9999999
652.7765588153216,18.95777801875198,18.95777801875198,999999999.9999999
653.6579834739669,18.402311953804386,18.402311953804386,999999999.9999999
654.5394081326122,17.829549155320446,17.829549155320446,999999999.9999999
655.4208327912575,17.2377655430988,17.2377655430988,999999999.9999999
656.3022574499028,16.62493003761821,16.62493003761821,24.95318180041002
657.2836193690654,17.13817923597121,16.837422950552767,244.7834599011453
658.3795705870863,17.693769924244165,17.40261814278569,999999999.9999999
659.4897959136263,18.23934902753192,17.95704533155875,999999999.9999999
660.6000212401663,18.769075943268273,18.49485971440979,999999999.9999999
661.7102465667062,19.28425706580926,19.017470774835985,999999999.9999999
662.8204718932462,19.78602864134834,19.52609929012406,999999999.9999999
663.9306972197862,20.27538626542783,20.02181091469565,999999999.9999999
665.0409225463262,20.75320811412881,20.505542448808033,999999999.9999999
666.1511478728662,21.220273462997223,20.978122650416324,999999999.9999999
667.2613731994062,21.677277611831858,21.44028891484331,999999999.9999999
668.3715985259462,22.124844032816803,21.892700782863578,999999999.9999999
669.4818238524862,22.563534348424046,22.335950984545924,999999999.9999999
670.5920491790262,22.993856594937572,22.77057454699113,999999999.9999999
671.7022745055662,23.416272118435003,23.197056365326244,999999999.9999999
672.8124998321061,23.83120137006607,23.615837542466398,999999999.9999999
673.9227251586461,24.23902880803357,24.027320733868933,999999999.9999999
675.0329504851861,24.640107069019077,24.43187468174005,999999999.9999999
676.1431758117261,25.034760537875453,24.829838084053083,999999999.9999999
677.2534011382661,25.423288418393252,25.221522913899058,999999999.9999999
678.3636264648061,25.805967387812668,25.607217281703566,102.15349411699525
679.4353301317218,26.17006106548565,25.97409710197401,234.47062920814437
680.4541422337661,26.511549940905883,26.318128815716996,999999999.9999999
681.458559713657,26.843961781545218,26.65295308630147,999999999.9999999
682.4629771935479,27.1723073732978,26.983623034731654,999999999.9999999
683.4673946734388,27.49673238493781,27.310289561636186,999999999.9999999
684.4718121533297,27.817373990166676,27.63309464754768,999999999.9999999
685.4762296332206,28.134361545425467,27.952172074102613,999999999.9999999
686.4806471131114,28.44781719971902,28.267648071959503,999999999.9999999
687.4850645930023,28.757856444605583,28.579641904335848,999999999.9999999
688.4894820728932,29.06458861137478,28.888266393814344,999999999.9999999
689.4938995527841,29.368117321482668,29.193628399017086,999999999.9999999
690.498317032675,29.66854089550553,29.495829246858115,999999999.9999999
691.5027345125659,29.96595272518793,29.79496512533157,999999999.9999999
692.5071519924568,30.260441612575843,30.091127441151787,999999999.9999999
693.5115694723477,30.552092079725494,30.384403146014762,999999999.9999999
694.5159869522386,30.840984652049276,30.674875034781568,999999999.9999999
695.5204044321295,31.127196117990657,30.962622018481884,999999999.9999999
696.5248219120203,31.410799767401123,31.24771937468866,999999999.9999999
697.5292393919112,31.69186561071595,31.530238977515012,999999999.9999999
698.5336568718021,31.97046058078604,31.810249509224548,999999999.9999999
699.538074351693,32.24664871901432,32.087816655220315,999999999.9999999
700.5424918315839,32.52049134726321,32.36300328398074,701.7725891068048
701.5376424069158,32.78955209097298,32.63336253618615,221.98845067827338
702.4972625197983,33.04693175288606,32.891964404264996,999999999.9999999
703.4306230609095,33.295359717456904,33.1415540191823,999999999.9999999
704.3639836020208,33.54194775426428,33.389277968253836,999999999.9999999
705.297344143132,33.29831541836101,33.29831541836101,999999999.9999999
706.2307046842433,32.96669181341578,32.96669181341578,999999999.9999999
707.1640652253545,32.63169821723673,32.63169821723673,999999999.9999999
708.0974257664658,32.29322975425169,32.29322975425169,999999999.9999999
709.030786307577,31.95117599370895,31.95117599370895,999999999.9999999
709.9641468486883,31.60542052878018,31.60542052878018,999999999.9999999
710.8975073897996,31.255840513752243,31.255840513752243,999999999.9999999
711.8308679309108,30.902306154091352,30.902306154091352,999999999.9999999
712.7642284720221,30.54468014337797,30.54468014337797,999999999.9999999
713.6975890131333,30.182817040186045,30.182817040186045,999999999.9999999
714.6309495542446,29.816562576887048,29.816562576887048,999999999.9999999
715.5643100953558,29.445752891062188,29.445752891062188,999999999.9999999
716.4976706364671,29.07021366866046,29.07021366866046,999999999.9999999
717.4310311775783,28.68975918619133,28.68975918619133,999999999.9999999
718.3643917186896,28.304191237018703,28.304191237018703,999999999.9999999
719.2977522598009,27.91329792414008,27.91329792414008,999999999.9999999
720.2311128009121,27.516852298580208,27.516852298580208,865.421825440801
721.1663108016013,27.113813060756556,27.113813060756556,106.99173846271574
722.1190757987174,26.696946634429047,26.696946634429047,999999999.9999999
723.0875889531983,26.266409840182845,26.266409840182845,999999999.9999999
724.0561021076792,25.8286974542534,25.8286974542534,999999999.9999999
725.0246152621601,25.3834382713268,25.3834382713268,999999999.9999999
725.993128416641,24.93022793247507,24.93022793247507,999999999.9999999
726.9616415711218,24.468624625345463,24.468624625345463,999999999.9999999
727.9301547256027,23.998144039632827,23.998144039632827,999999999.9999999
728.8986678800836,23.51825341384573,23.51825341384573,999999999.9999999
729.8671810345645,23.028364464910837,23.028364464910837,999999999.9999999
730.8356941890454,22.52782493317254,22.52782493317254,999999999.9999999
731.8042073435263,22.015908396215956,22.015908396215956,999999999.9999999
732.7727204980072,21.49180189750209,21.49180189750209,999999999.9999999
733.7412336524881,20.95459078799624,20.95459078799624,999999999.9999999
734.709746806969,20.403239972692543,20.403239972692543,999999999.9999999
735.6782599614498,19.836570461503186,19.836570461503186,999999999.9999999
736.6467731159307,19.253229702184584,19.253229702184584,999999999.9999999
737.6152862704116,18.651653552861863,18.651653552861863,999999999.9999999
738.5837994248925,18.030016820482633,18.030016820482633,999999999.9999999
739.5523125793734,17.38616785947349,17.38616785947349,27.290658483643703
740.5111293921419,17.866438372480843,17.58482282720704,663.3948095915376
741.4601770000563,18.329427235410503,18.055034658643397,999999999.9999999
742.4088563416462,18.780832851394067,18.51313199700711,999999999.9999999
743.3575356832362,19.22164047124483,18.960164454782635,999999999.9999999
744.3062150248261,19.652563248075083,19.396897070567686,999999999.9999999
745.254894366416,20.074237769673495,19.824010587668475,999999999.9999999
746.2035737080059,20.48723509522894,20.242113911194807,999999999.9999999
747.1522530495959,20.89206982711322,20.651754293705427,999999999.9999999
748.1009323911858,21.289207629096225,21.053425736002556,999999999.9999999
749.0496117327757,21.679071504300254,21.447575971078155,999999999.9999999
749.9982910743656,22.062047074157867,21.834612312769913,999999999.9999999
750.9469704159555,22.43848704605888,22.214906586856447,999999999.9999999
751.8956497575455,22.8087150170707,22.588799314628304,999999999.9999999
752.8443290991354,22.78738889062911,22.78738889062911,999999999.9999999
753.7930084407253,22.2919130187244,22.2919130187244,999999999.9999999
754.7416877823152,21.78517109448493,21.78517109448493,999999999.9999999
755.6903671239052,21.2663577793093,21.2663577793093,140.68248679377606
756.6465314714347,20.73031692472046,20.73031692472046,74.9963017980216
757.6253071915158,20.166847652664092,20.166847652664092,999999999.9999999
758.619239923127,19.57806405170621,19.57806405170621,999999999.9999999
759.6131726547382,18.971015781440357,18.971015781440357,999999999.9999999
760.6071053863493,18.343889651505407,18.343889651505407,999999999.9999999
761.6010381179605,17.694551006271816,17.694551006271816,999999999.9999999
762.5949708495716,17.020457781167423,17.020457781167423,999999999.9999999
763.5889035811828,16.318542546669136,16.318542546669136,999999999.9999999
764.5828363127939,15.585046634976715,15.585046634976715,999999999.9999999
765.5767690444051,14.815280165469265,14.815280165469265,999999999.9999999
766.5707017760162,14.003262982187225,14.003262982187225,999999999.9999999
767.5646345076274,13.141165165815517,13.141165165815517,999999999.9999999
768.5585672392385,12.218390633884272,12.218390633884272,999999999.9999999
769.5524999708497,11.219978495930317,11.219978495930317,999999999.9999999
770.5464327024608,10.123574725169307,10.123574725169307,999999999.9999999
771.540365434072,8.893009219776784,8.893009219776784,999999999.9999999
772.5342981656831,7.46220213810794,7.46220213810794,5.027363599717001
773.465382688782,8.492676330748893,7.901309126676159,9.561318767167135
774.3218417821346,9.340712281688226,8.806477194980678,999999999.9999999
775.1602426784085,10.10214773974753,9.610334209179177,999999999.9999999
775.9986435746824,10.810081960008025,10.351956657488689,999999999.9999999
776.8370444709564,11.474421772294052,11.043889245412108,999999999.9999999
777.6754453672303,12.10234845122634,11.694955010231295,999999999.9999999
778.5138462635042,12.699264587420219,12.311639034577755,999999999.9999999
779.3522471597781,12.194303034445559,12.194303034445559,999999999.9999999
780.190648056052,11.35613119834456,11.35613119834456,999999999.9999999
781.029048952326,10.450952353357174,10.450952353357174,999999999.9999999
781.8674498485999,9.459550432777927,9.459550432777927,999999999.9999999
782.7058507448738,8.3512743751116,8.3512743751116,999999999.9999999
783.5442516411478,7.071384092702236,7.071384092702236,999999999.9999999
784.3826525374217,5.501378216833436,5.501378216833436,2.7324315106961268
785.2956866609734,6.810838335941102,6.0729401665948295,10.440629963418408
786.3556784336041,8.068757869674798,7.456402415921157,999999999.9999999
787.465186848568,9.203073027574641,8.671195798711256,999999999.9999999
788.5746952635319,10.21216200137389,9.735570664887636,999999999.9999999
789.6842036784958,11.130137121066284,10.694532984775613,999999999.9999999
790.7937120934597,11.977965266487066,11.574313601846395,999999999.9999999
791.9032205084236,12.769626130650948,12.391789013105388,999999999.9999999
793.0127289233875,13.105860088044055,13.105860088044055,999999999.9999999
794.1222373383514,12.068193838577349,12.068193838577349,999999999.9999999
795.2317457533153,10.932476224697025,10.932476224697025,999999999.9999999
796.3412541682792,9.664200447096238,9.664200447096238,999999999.9999999
797.4507625832431,8.202103642343507,8.202103642343507,18.88826695319455
798.5397122452362,6.452617555518122,6.452617555518122,3.759050228492044
799.5417463330618,7.702609378684979,6.992608063953498,999999999.9999999
800.4943008016182,8.72641954333931,8.106588329367412,999999999.9999999
801.4468552701746,9.642126573123939,9.08498657938494,999999999.9999999
802.399409738731,10.478111072989794,9.967807580073616,999999999.9999999
803.3519642072874,11.252156169538361,10.778561813115047,999999999.9999999
804.3045186758438,11.976277604892477,11.532458608853137,999999999.9999999
805.2570731444002,12.659045464616108,12.2400085118712,999999999.9999999
806.2096276129566,12.017717484596286,12.017717484596286,999999999.9999999
807.162182081513,11.04529724053995,11.04529724053995,999999999.9999999
808.1147365500694,9.978559451353066,9.978559451353066,999999999.9999999
809.0672910186258,8.783205924746168,8.783205924746168,999999999.9999999
810.0198454871822,7.397145659563882,7.397145659563882,9.044763699694627
810.9511611301629,5.726331147468644,5.726331147468644,2.9604599924217796
811.8280426887093,6.948010000804667,6.256545608736865,999999999.9999999
812.6884063896006,7.966626965135232,7.371340799647149,999999999.9999999
813.5487700904919,8.86901614791393,8.338403169365279,999999999.9999999
814.4091337913832,9.68771127058895,9.20441576881548,999999999.9999999
815.2694974922745,10.442415998830649,9.995677659646553,999999999.9999999
816.1298611931658,10.75882881451985,10.728740564758542,999999999.9999999
816.9902248940571,9.772205200790571,9.772205200790571,999999999.9999999
817.8505885949484,8.674075830460218,8.674075830460218,999999999.9999999
818.7109522958397,7.415064971987093,7.415064971987093,999999999.9999999
819.571315996731,5.892943709641694,5.892943709641694,3.1352405201255573
820.4657425479904,7.107782326938974,6.419299287156068,20.166680419895453
821.4242077391319,8.212499494814116,7.62443320406563,999999999.9999999
822.3950412541128,9.197180337465145,8.67611433135778,999999999.9999999
823.3658747690937,10.086183835692708,9.61342488909781,999999999.9999999
824.3367082840746,10.902939171385025,10.467135057209227,999999999.9999999
825.3075417990555,11.662635241764846,11.256282446411506,999999999.9999999
826.2783753140363,12.37578437877732,11.993617999624849,999999999.9999999
827.2492088290172,11.81521621204049,11.81521621204049,17.15204706834959
828.2388345622809,10.784228571080321,10.784228571080321,10.499882674751364
829.2885049478825,11.61183299665725,11.131263700070823,999999999.9999999
830.3812291195796,12.414909945951486,11.966635073584445,999999999.9999999
831.4739532912768,13.169104464234161,12.747379276077432,999999999.9999999
832.5666774629739,13.423795586404133,13.423795586404133,999999999.9999999
833.659401634671,12.428643934360938,12.428643934360938,999999999.9999999
834.7521258063681,11.346545383890675,11.346545383890675,999999999.9999999
835.8448499780652,10.149728777176977,10.149728777176977,999999999.9999999
836.9375741497623,8.79146724681484,8.79146724681484,11.262745408600335
838.0189908999033,7.199237486463304,7.199237486463304,4.679282639908725
839.081106424015,8.401419898520889,7.715221190815832,999999999.9999999
840.1463736145043,9.454858241186004,8.850713308704211,999999999.9999999
841.2116408049936,10.402155181047005,9.856247466583518,999999999.9999999
842.2769079954829,11.27010738459236,10.768291515936694,999999999.9999999
843.3421751859722,12.075835727182753,11.608901335692984,999999999.9999999
844.4074423764615,12.524406306948414,12.39262192885405,999999999.9999999
845.4727095669508,11.479551498584296,11.479551498584296,999999999.9999999
846.5379767574401,10.329542675054338,10.329542675054338,999999999.9999999
847.6032439479294,9.034312433322667,9.034312433322667,136.05374285240669
848.670105404764,7.516689098477781,7.516689098477781,5.101048504428106
849.7971619421664,8.74083401859497,8.041564922092535,999999999.9999999
850.9965623862577,9.878319309598659,9.265299748955334,999999999.9999999
852.1959628303489,10.897715605765832,10.345278753119908,999999999.9999999
853.3953632744401,11.829590798751855,11.322711933168511,999999999.9999999
854.5947637185313,12.693235659502937,12.222226415971805,999999999.9999999
855.7941641626226,13.50174968474233,13.059932297107887,999999999.9999999
856.9935646067138,14.26451042241557,13.84705183953626,999999999.9999999
858.192965050805,14.988504616303956,14.591773630664886,999999999.9999999
859.3923654948962,15.67910340787149,15.300289890401734,999999999.9999999
860.5917659389875,16.34054150621974,15.977417931946706,999999999.9999999
861.7911663830787,16.976227783528728,16.626993017796536,999999999.9999999
862.9905668271699,17.588954568137787,17.252127690682595,999999999.9999999
864.1899672712611,18.18104331004625,17.855389183587672,46.47685930865577
865.3151776049988,18.719489841203362,18.40336618585084,43.27693467813517
866.3113317730399,19.18357084106568,18.86497811293027,999999999.9999999
867.2525866414072,18.996388403041884,18.996388403041884,999999999.9999999
868.1938415097745,18.403854697817657,18.403854697817657,999999999.9999999
869.1350963781418,17.791598104654497,17.791598104654497,999999999.9999999
870.0763512465091,17.157507350915118,17.157507350915118,999999999.9999999
871.0176061148765,16.499065242487752,16.499065242487752,999999999.9999999
871.9588609832438,15.813230196738052,15.813230196738052,999999999.9999999
872.9001158516111,15.096269228991272,15.096269228991272,999999999.9999999
873.8413707199784,14.343515608572034,14.343515608572034,999999999.9999999
874.7826255883457,13.549004959498332,13.549004959498332,999999999.9999999
875.723880456713,12.704905775788783,12.704905775788783,999999999.9999999
876.6651353250803,11.80058160222758,11.80058160222758,999999999.9999999
877.6063901934476,10.820943652472854,10.820943652472854,999999999.9999999
878.5476450618149,9.743301129963774,9.743301129963774,11.401158045489971
879.499741536333,8.515618445720836,8.515618445720836,6.546944602087784
880.4937628150691,9.490425978480756,8.928493404457669,999999999.9999999
881.5229342729839,10.403907672450885,9.893993333194846,999999999.9999999
882.5521057308987,11.24341604943721,10.773310247141493,999999999.9999999
883.5812771888135,12.024454834403196,11.586083172713032,999999999.9999999
884.6104486467283,12.757767189773544,12.345462036265959,999999999.9999999
885.6396201046431,13.451161038078535,13.060763472812136,999999999.9999999
886.6687915625579,14.110522416841329,13.73887375648395,999999999.9999999
887.6979630204727,14.740419006257646,14.38505341319466,999999999.9999999
888.7271344783875,14.381981581714774,14.381981581714774,999999999.9999999
889.7563059363023,13.513348267976992,13.513348267976992,999999999.9999999
890.7854773942171,12.584902407507583,12.584902407507583,999999999.9999999
891.8146488521319,11.58226902646211,11.58226902646211,999999999.9999999
892.8438203100467,10.484185375898173,10.484185375898173,999999999.9999999
893.8729917679615,9.256745118617573,9.256745118617573,7.736114509460373
894.8520635002684,10.147698204032562,9.632302392146988,21.540808051813254
895.7720514976031,10.918833586838003,10.441570640028088,999999999.9999999
896.6795490165804,11.62951065553327,11.182619935453264,999999999.9999999
897.5870465355576,12.299191407456911,11.877524144824829,999999999.9999999
898.4945440545349,12.93424526083228,12.533960706855481,999999999.9999999
899.4020415735122,13.539545474552028,13.157688330063802,999999999.9999999
900.3095390924894,14.118919322935533,13.753157942130862,999999999.9999999
901.2170366114667,14.6754377801026,14.323894183192557,999999999.9999999
902.124534130444,14.770534909301174,14.770534909301174,999999999.9999999
903.0320316494212,14.028634285634672,14.028634285634672,999999999.9999999
903.9395291683985,13.245242856712164,13.245242856712164,999999999.9999999
904.8470266873758,12.412507270752517,12.412507270752517,999999999.9999999
905.754524206353,11.519731557622515,11.519731557622515,50.08190411728222
906.6712975621384,10.541333087948239,10.541333087948239,10.032227014724516
907.6570461440991,11.33693308312853,10.874833329419776,999999999.9999999
908.7048042248067,12.125484069531797,11.694584735329189,999999999.9999999
909.7525623055144,12.865794810644422,12.460522634341226,999999999.9999999
910.8003203862221,13.565765304572407,13.182030818886199,999999999.9999999
911.8480784669297,14.231349215301963,13.866046613912735,999999999.9999999
912.8958365476373,14.867165589883333,14.517870397835079,999999999.9999999
913.943594628345,15.476883564404915,15.141660182340377,999999999.9999999
914.9913527090526,16.063475248378943,15.740749196483883,999999999.9999999
916.0391107897602,16.629388119964553,16.317858237395715,999999999.9999999
917.0868688704678,17.176666190898437,16.8752425062539,999999999.9999999
918.1346269511755,17.70703740388801,17.41479606064952,999999999.9999999
919.1823850318831,18.221978098214922,17.938127940873574,89.54059110907434
920.2597584914319,18.736721868046605,18.46078802683842,32.12020764597982
921.4903236586231,19.307875752728414,18.779335504144832,999999999.9999999
922.8448822443155,19.917652009937164,19.405726924889745,999999999.9999999
924.1994408300079,20.50930659713073,20.012521904786187,999999999.9999999
925.5539994157003,21.084365122081962,20.60145209677471,999999999.9999999
926.9085580013927,21.644150436259274,21.1740082176677,999999999.9999999
928.2631165870852,22.1898184673417,21.73148452149589,999999999.9999999
929.6176751727776,22.722386298972538,22.275013243860744,999999999.9999999
930.97223375847,23.24275445436472,22.805591650302073,999999999.9999999
932.3267923441624,23.751724782256282,23.32410354175448,999999999.9999999
933.6813509298548,24.250014961607825,23.831336545243115,999999999.9999999
935.0359095155472,24.738270374954666,24.327996157488936,999999999.9999999
936.3904681012397,24.227433317880134,24.227433317880134,999999999.9999999
937.7450266869321,23.560067865581097,23.560067865581097,999999999.9999999
939.0995852726245,22.8732391778962,22.8732391778962,999999999.9999999
940.4541438583169,22.165138013278963,22.165138013278963,999999999.9999999
941.8087024440093,21.433656146494528,21.433656146494528,999999999.9999999
943.1632610297017,20.676312254960294,20.676312254960294,999999999.9999999
944.5178196153942,19.8901523655069,19.8901523655069,999999999.9999999
945.8723782010866,19.071613297818782,19.071613297818782,999999999.9999999
947.226936786779,18.216330762258263,18.216330762258263,143.9812371299432
948.5581601936424,17.3347161081111,17.3347161081111,27.12937228216896
949.7725075854664,17.942556361723828,17.586671223583068,999999999.9999999
950.8938974747243,18.48612537710787,18.140907016765183,999999999.9999999
952.0152873639822,19.014161409924633,18.678704721030197,999999999.9999999
953.1366772532401,19.527924538649323,19.20144558932871,999999999.9999999
954.258067142498,20.028513161283275,19.710327632600784,999999999.9999999
955.3794570317559,20.516891629002007,20.20639794839697,999999999.9999999
956.5008469210138,20.99391208852529,20.69057806619952,999999999.9999999
957.6222368102717,21.460331950956483,21.16368406913154,999999999.9999999
958.7436266995296,21.91682801204953,21.626442750543312,999999999.9999999
959.8650165887875,22.36400797652948,22.079504720601015,999999999.9999999
960.9864064780454,22.802419946987854,22.5234551384009,999999999.9999999
962.1077963673033,23.23256030021885,22.95882257512509,999999999.9999999
963.2291862565612,23.654880273800167,23.386086391283786,999999999.9999999
964.3505761458191,24.06979151202468,23.805682921628268,999999999.9999999
965.471966035077,24.4776707653496,24.218010695133884,999999999.9999999
966.5933559243349,24.878863896114026,24.623434867908554,999999999.9999999
967.7147458135928,25.273689311730518,25.02229100939101,999999999.9999999
968.8361357028507,25.662440922297257,25.414888353545166,999999999.9999999
969.9575255921086,26.045390700753796,25.80151260464551,999999999.9999999
971.0789154813665,26.422790908975294,26.18242837003849,999999999.9999999
972.2003053706244,26.794876041585688,26.557881278760014,999999999.9999999
973.3216952598823,27.161864530043918,26.928099834210858,999999999.9999999
974.4430851491402,27.523960242177605,27.2932970405875,999999999.9999999
975.5644750383981,27.881353806397005,27.65367183594717,999999999.9999999
976.685864927656,28.23422378500964,28.00941035928413,999999999.9999999
977.8072548169139,28.582737717134787,28.360687074527807,999999999.9999999
978.9286447061718,28.92705304850522,28.707665770727584,999999999.9999999
980.0500345954297,29.267317962798543,29.05050045469646,999999999.9999999
981.1714244846876,29.60367212695184,29.389336149917273,999999999.9999999
982.2928143739455,29.93624736109355,29.72430961346873,999999999.9999999
983.4142042632034,29.705097226954376,29.705097226954376,999999999.9999999
984.5355941524613,29.257320412336554,29.257320412336554,77.2814699135241
985.5756847014555,29.569523442630366,29.385827062609085,348.3215943216893
986.5209944001089,29.850443803787705,29.668486830514116,999999999.9999999
987.452776942802,30.124780686703144,29.944490761261317,999999999.9999999
988.3845594854951,30.396641715176983,30.217973841575464,999999999.9999999
989.3163420281882,30.66609273611023,30.489003906802434,999999999.9999999
990.2481245708813,30.93319672841117,30.75764580340779,999999999.9999999
991.1799071135744,31.198013974890493,31.02396157015999,999999999.9999999
992.1116896562675,31.460602221132664,31.288010605432216,999999999.9999999
993.0434721989606,31.721016822529702,31.549849821901113,999999999.9999999
993.9752547416537,31.979310880537863,31.809533789783664,999999999.9999999
994.9070372843468,32.23553536910721,32.0671148696334,999999999.9999999
995.8388198270399,32.48973925213677,32.32264333561131,999999999.9999999
996.770602369733,32.74196959272169,32.576167490053415,999999999.9999999
997.702384912426,32.99227165488285,32.827733770074474,999999999.9999999
998.6341674551192,33.24068899840166,33.07738684687415,999999999.9999999
999.5659499978123,33.487263567322664,33.325169718347084,999999999.9999999
1000.4977325405054,33.73203577263327,33.5711237955406,999999999.9999999
1001.4295150831985,33.97504456958203,33.815288983452255,999999999.9999999
1002.3612976258916,34.21632753005443,34.05770375661375,999999999.9999999
1003.2930801685847,34.45592091038688,34.298405229866546,999999999.9999999
1004.2248627112778,34.69385971496556,34.537429224697824,999999999.9999999
1005.1566452539709,34.634617957180616,34.634617957180616,999999999.9999999
1006.088427796664,34.31645192695031,34.31645192695031,999999999.9999999
1007.020210339357,33.995308274371105,33.995308274371105,999999999.9999999
1007.9519928820501,33.671101800867135,33.671101800867135,999999999.9999999
1008.8837754247432,33.343743165685396,33.343743165685396,999999999.9999999
1009.8155579674363,33.0131385983524,33.0131385983524,999999999.9999999
1010.7473405101294,32.679189584946236,32.679189584946236,999999999.9999999
1011.6791230528225,32.34179252520943,32.34179252520943,999999999.9999999
1012.6109055955156,32.000838357120045,32.000838357120045,999999999.9999999
1013.5426881382087,31.656212145064966,31.656212145064966,999999999.9999999
1014.4744706809018,31.307792627206926,31.307792627206926,999999999.9999999
1015.406253223595,30.955451716992048,30.955451716992048,999999999.9999999
1016.338035766288,30.599053952987816,30.599053952987816,84.53222041925677
1017.3106638830357,30.87841916457817,30.713992485875455,953.1494736120567
1018.328324042744,31.168038327804947,31.005147597173984,999999999.9999999
1019.3501387136253,31.456157054890532,31.294766031733882,999999999.9999999
1020.3719533845065,31.741660638982967,31.581728648688408,999999999.9999999
1021.3937680553877,32.02461902316375,31.866107197111592,999999999.9999999
1022.4155827262689,32.30509908725251,32.14797025250939,999999999.9999999
1023.4373973971501,32.583164832404236,32.42738340993072,999999999.9999999
1024.4592120680313,32.8588775516457,32.70440946222804,999999999.9999999
1025.4810267389125,33.1322959876382,32.979108564839834,999999999.9999999
1026.5028414097937,33.403476478817105,33.25153838831992,999999999.9999999
1027.524656080675,33.378856033597664,33.378856033597664,999999999.9999999
1028.5464707515562,33.01651746475408,33.01651746475408,999999999.9999999
1029.5682854224374,32.65015805305057,32.65015805305057,999999999.9999999
1030.5901000933186,32.279640894501206,32.279640894501206,999999999.9999999
1031.6119147641998,31.904821135162724,31.904821135162724,999999999.9999999
1032.633729435081,31.52554530940738,31.52554530940738,999999999.9999999
1033.6555441059622,31.14165060564821,31.14165060564821,999999999.9999999
1034.6773587768434,30.752964049552055,30.752964049552055,999999999.9999999
1035.6991734477247,30.359301593116616,30.359301593116616,999999999.9999999
1036.7209881186059,29.960467096001437,29.960467096001437,999999999.9999999
1037.742802789487,29.55625118311448,29.55625118311448,999999999.9999999
1038.7646174603683,29.14642995957014,29.14642995957014,999999999.9999999
1039.7864321312495,28.730763560631303,28.730763560631303,999999999.9999999
1040.8082468021307,28.30899450997282,28.30899450997282,999999999.9999999
1041.830061473012,27.880845854357485,27.880845854357485,999999999.9999999
1042.8518761438932,27.446019036341397,27.446019036341397,999999999.9999999
1043.8736908147744,27.00419145858632,27.00419145858632,999999999.9999999
1044.8955054856556,26.555013683309568,26.555013683309568,999999999.9999999
1045.9173201565368,26.098106197759442,26.098106197759442,999999999.9999999
1046.939134827418,25.63305566057823,25.63305566057823,999999999.9999999
1047.9609494982992,25.15941052344179,25.15941052344179,999999999.9999999
1048.9827641691804,24.676675895992247,24.676675895992247,54.97681705006495
1049.9541831949264,24.638311341656088,24.638311341656088,54.80600623671588
1050.837402711657,24.95280096491791,24.767838063582154,999999999.9999999
1051.682799787545,25.250154406673193,25.067385661649254,999999999.9999999
1052.528196863433,25.54404664744542,25.363395779664216,999999999.9999999
1053.3735939393212,25.83459581051923,25.655990860653162,999999999.9999999
1054.2189910152092,26.121913449418813,25.945286442973572,999999999.9999999
1055.0643880910973,26.406105048358754,26.231391693426758,999999999.9999999
1055.9097851669853,26.439587705624916,26.439587705624916,999999999.9999999
1056.7551822428734,26.06046371975614,26.06046371975614,999999999.9999999
1057.6005793187614,25.675742258677147,25.675742258677147,999999999.9999999
1058.4459763946495,25.28516782185384,25.28516782185384,999999999.9999999
1059.2913734705376,24.888464858737397,24.888464858737397,999999999.9999999
1060.1367705464256,24.485335494330066,24.485335494330066,999999999.9999999
1060.9821676223137,24.075456911867597,24.075456911867597,999999999.9999999
1061.8275646982017,23.658478327240033,23.658478327240033,999999999.9999999
1062.6729617740898,23.23401747450879,23.23401747450879,999999999.9999999
1063.5183588499779,22.801656502348106,22.801656502348106,999999999.9999999
1064.363755925866,22.360937156039927,22.360937156039927,999999999.9999999
1065.209153001754,21.91135508684162,21.91135508684162,999999999.9999999
1066.054550077642,21.45235308741103,21.45235308741103,999999999.9999999
1066.89994715353,20.98331299466905,20.98331299466905,999999999.9999999
1067.7453442294182,20.503545924486826,20.503545924486826,999999999.9999999
1068.5907413053062,20.012280397866547,20.012280397866547,999999999.9999999
1069.4361383811943,19.50864777395212,19.50864777395212,999999999.9999999
1070.2815354570823,18.99166420336619,18.99166420336619,999999999.9999999
