0,0
-26.0122683932459,-48.6542462305014
-42.8629831385573,-80.9523841537275
-52.5153343033458,-91.0973120911511
-67.2392598089579,-95.031059658723
-83.435577865129,-89.6480366715189
-94.7239207527642,-71.842652944613
-90.6339414456501,-49.2753642674859
-85.5623671048285,-41.200829786679
-78.2004043520222,-29.3995870839617
-59.0593011947284,0.621118036986182
-43.3537806554114,25.4658395163915
-37.7914087977352,34.1614920341829
-33.3742311460519,41.4078691323421
-29.4478510112227,57.9710167852793
-43.6809789999791,85.5072497582867
-62.8220821572746,91.5113907824762
-78.6912018688763,95.0310596587253
-90.1431439287963,102.89855479387
-97.014309164748,112.215325348647
-112.229032187213,122.153213940409
-125.644164314547,121.325056557762
-137.914102235889,110.766049929015
-139.222895614166,88.819879288874
-136.278110513044,80.9523841537289
-131.370135344507,68.5300234140265
-127.934552726531,60.4554889332199
-124.335370936271,51.3457577241046
-120.408990801441,36.6459641821226
-121.881383352002,18.6335411095552
-130.552139483084,1.24223607397067
-139.550093958735,-4.5548656045564
-152.801626913785,-2.07039345661672
-159.345593805168,8.69565251779311
-160.327188838875,17.3913050355846
-161.635982217151,40.7867510953576
-163.435573112282,78.2608726601267
-164.744366490558,99.1718465719595
-165.235164007412,110.766049929015
-169.325143314526,120.082820483792
-174.560316827632,124.016568051364
-181.104283719015,126.915118890628
-191.411031572942,132.298141877833
-205.480560389415,138.923400939008
-212.84252314222,142.236030469595
-223.312870168433,159.213256813855
-215.460109898774,179.089033997379
-199.590990187171,182.81574221929
-189.284242333243,179.917191380026
-21.1042932247101,139.751558321654
129.079746932521,104.554869559164
151.820031880076,98.9648072262978
167.525552419394,95.0310596587253
186.01225888755,87.7846825605654
202.699374460575,74.3271250925544
213.169721486789,57.9710167852793
213.496919831357,44.72049866293
206.625754595406,39.130436330064
195.991808396908,39.7515543670485
186.830694827446,42.800345218301
176.687106067329,39.5445150213869
171.28833338194,35.1966887624921
162.617577250858,29.8136657752864
149.693242640377,30.8488625035955
140.695288164726,37.6811609104318
132.678928722783,41.6149084780036
117.300606528033,39.5445150213869
107.975453707813,23.6024854054363
107.811854535528,11.801242702719
107.648255363243,-9.73084924609894
106.993858674105,-31.6770198862399
106.993858674105,-45.5486560455755
103.067478539275,-57.5569380939543
94.8875199250474,-64.1821971551291
83.5991770374121,-65.4244332290998
65.7668672583941,-56.7287807113084
51.6973384419223,-37.8882002560916
53.0061318201982,1.65631476529367
55.7873177490362,6.62525906117473
59.7136978838655,15.3209115789678
63.4764788464101,22.9813673684501
66.4212639475328,28.9855083926403
68.8752515318015,38.5093182930795
63.4764788464101,55.2795052916771
51.0429417527835,62.9399610811604
36.4826154194577,61.0766069702051
25.6850700486765,50.5176003414578
20.4498965355697,40.1656330583732
0.981595033706481,2.48447214794138
